ID	Title	URL	TOPIC_NUM	Year	Instructor	Venue	
3449	Question Answering 4	http://users.umiacs.umd.edu/~jbg/teaching/CMSC_470/09d_drqa.pdf	1201.0	2019	Jordan Boyd-Graber	University of Maryland	
3450	Question Answering 5	http://users.umiacs.umd.edu/~jbg/teaching/CMSC_470/09e_bidaf.pdf	1201.0	2019	Jordan Boyd-Graber	University of Maryland	
3451	Part of Speech Tagging	http://users.umiacs.umd.edu/~jbg/teaching/CMSC_470/10a_hmm.pdf	1201.0	2019	Jordan Boyd-Graber	University of Maryland	
3452	Part of Speech Tagging 2	http://users.umiacs.umd.edu/~jbg/teaching/CMSC_470/10b_viterbi.pdf	1201.0	2019	Jordan Boyd-Graber	University of Maryland	
3453	Hidden Markov Model	http://users.umiacs.umd.edu/~jbg/teaching/CMSC_470/10c_ex.pdf	1201.0	2019	Jordan Boyd-Graber	University of Maryland	
3454	Constituency Parsing	http://users.umiacs.umd.edu/~jbg/teaching/CMSC_470/12a_pcfg.pdf	1201.0	2019	Jordan Boyd-Graber	University of Maryland	
3455	Constituency Parsing 2	http://users.umiacs.umd.edu/~jbg/teaching/CMSC_470/12b_ex.pdf	1201.0	2019	Jordan Boyd-Graber	University of Maryland	
3456	Computational Social Science	https://users.umiacs.umd.edu/~jbg/teaching/CMSC_470/15a_css.pdf	1201.0	2019	Jordan Boyd-Graber	University of Maryland	
3457	Computational Social Science 2	https://users.umiacs.umd.edu/~jbg/teaching/CMSC_470/15b_sentiment.pdf	1201.0	2019	Jordan Boyd-Graber	University of Maryland	
3458	Computational Social Science 3	https://users.umiacs.umd.edu/~jbg/teaching/CMSC_470/15c_ideology.pdf	1201.0	2019	Jordan Boyd-Graber	University of Maryland	
3459	Generative Capacity and Natural Language	https://makotokanazawa.ws.hosei.ac.jp/FormalGrammar/lecture1.pdf	1010.0	2016	Makoto Kanazawa	Hosei University	
3460	Pushdown Automata and Stack-Based Parsing	https://makotokanazawa.ws.hosei.ac.jp/FormalGrammar/lecture2.pdf	1010.0	2016	Makoto Kanazawa	Hosei University	
3461	Tabular Parsing	https://makotokanazawa.ws.hosei.ac.jp/FormalGrammar/lecture3.pdf	1010.0	2016	Makoto Kanazawa	Hosei University	
3462	Tree-Adjoining Grammars and Related Formalisms	https://makotokanazawa.ws.hosei.ac.jp/FormalGrammar/lecture4.pdf	1010.0	2016	Makoto Kanazawa	Hosei University	
3463	Mildly Context-Sensitive Languages	https://makotokanazawa.ws.hosei.ac.jp/FormalGrammar/lecture5.pdf	1010.0	2016	Makoto Kanazawa	Hosei University	
3464	Can't find 2016 version						
3465							
3466							
3467							
3468							
3469							
3470							
3471							
3472							
3473							
3474							
3475							
3476							
3477							
3478							
3479							
3480							
3481							
3482							
3483							
3484							
3485							
3486							
3487							
3488							
3489							
3490							
3491	Can't access website						
3492							
3493							
3494							
3495							
3496							
3497							
3498							
3499							
3500							
3501							
3502							
3503	Word Similarity	http://web.stanford.edu/~jurafsky/li15/lec1.wordnet.pdf	1023.0	2015	Dan Jurafsky	Stanford University	
3504	Word Similarity	http://web.stanford.edu/~jurafsky/li15/lec1.wordnet.pptx	1023.0	2015	Dan Jurafsky	Stanford University	
3505	Word Sense Disambiguation	http://web.stanford.edu/~jurafsky/li15/lec2.wsd.pdf	1023.0	2015	Dan Jurafsky	Stanford University	
3506	Word Sense Disambiguation	http://web.stanford.edu/~jurafsky/li15/lec2.wsd.pptx	1023.0	2015	Dan Jurafsky	Stanford University	
3507	Distributional (Vector) Semantics	http://web.stanford.edu/~jurafsky/li15/lec3.vector.pdf	1023.0	2015	Dan Jurafsky	Stanford University	
3508	Distributional (Vector) Semantics	http://web.stanford.edu/~jurafsky/li15/lec3.vector.pptx	1023.0	2015	Dan Jurafsky	Stanford University	
3509	Lexicons for affect, connotation and sentiment	http://web.stanford.edu/~jurafsky/li15/lec5.sent.pdf	1023.0	2015	Dan Jurafsky	Stanford University	
3510	Lexicons for affect, connotation and sentiment	http://web.stanford.edu/~jurafsky/li15/lec5.sent.pptx	1023.0	2015	Dan Jurafsky	Stanford University	
3511	Thesaurus induction and relation extraction	http://web.stanford.edu/~jurafsky/li15/lec6.induce.pdf	1023.0	2015	Dan Jurafsky	Stanford University	
3512	Thesaurus induction and relation extraction	http://web.stanford.edu/~jurafsky/li15/lec6.induce.pptx	1023.0	2015	Dan Jurafsky	Stanford University	
3513	FrameNet, PropBank, Semantic Role Labeling	http://web.stanford.edu/~jurafsky/li15/lec7.srl.pdf	1023.0	2015	Dan Jurafsky	Stanford University	
3514	FrameNet, PropBank, Semantic Role Labeling	http://web.stanford.edu/~jurafsky/li15/lec7.srl.pptx	1023.0	2015	Dan Jurafsky	Stanford University	
3515	Selectional Restrictions	http://web.stanford.edu/~jurafsky/li15/lec8.select.pdf	1023.0	2015	Dan Jurafsky	Stanford University	
3516	Selectional Restrictions	http://web.stanford.edu/~jurafsky/li15/lec8.select.pptx	1023.0	2015	Dan Jurafsky	Stanford University	
3517	Inducing Narrative Frames	http://web.stanford.edu/~jurafsky/li15/lec9.chambers.pdf	1023.0	2015	Dan Jurafsky	Stanford University	
3518	Inducing Narrative Frames	http://web.stanford.edu/~jurafsky/li15/lec9.chambers.pptx	1023.0	2015	Dan Jurafsky	Stanford University	
3519	Duplicate						
3520							
3521							
3522							
3523							
3524							
3525							
3526							
3527							
3528							
3529							
3530							
3531							
3532							
3533							
3534							
3535							
3536							
3537							
3538							
3539							
3540							
3541							
3542	Introduction to Machine Learning - Introduction	http://www.cs.umd.edu/class/spring2018/cmsc422-0101//slides0201/lecture_01.pdf	1559.0	2018	Furong Huang	University of Maryland	
3543	Decision Trees	http://www.cs.umd.edu/class/spring2018/cmsc422-0101//slides0201/lecture_02.pdf	1559.0	2018	Furong Huang	University of Maryland	
3544	Limits of learning; Overfitting/Underfitting	http://www.cs.umd.edu/class/spring2018/cmsc422-0101//slides0201/lecture_03.pdf	1559.0	2018	Furong Huang	University of Maryland	
3545	Geometry and nearest neighbors	http://www.cs.umd.edu/class/spring2018/cmsc422-0101//slides0201/lecture_04.pdf	1559.0	2018	Furong Huang	University of Maryland	
3546	K-means clustering	http://www.cs.umd.edu/class/spring2018/cmsc422-0101//slides0201/lecture_05.pdf	1559.0	2018	Furong Huang	University of Maryland	
3547	Perceptron I	http://www.cs.umd.edu/class/spring2018/cmsc422-0101//slides0201/lecture_06.pdf	1559.0	2018	Furong Huang	University of Maryland	
3548	Perceptron II	http://www.cs.umd.edu/class/spring2018/cmsc422-0101//slides0201/lecture_07.pdf	1559.0	2018	Furong Huang	University of Maryland	
3549	Practical Issues	http://www.cs.umd.edu/class/spring2018/cmsc422-0101//slides0201/lecture_08.pdf	1559.0	2018	Furong Huang	University of Maryland	
3550	Learning from Imbalanced Data	http://www.cs.umd.edu/class/spring2018/cmsc422-0101//slides0201/lecture_09.pdf	1559.0	2018	Furong Huang	University of Maryland	
3551	Multiclass Classification	http://www.cs.umd.edu/class/spring2018/cmsc422-0101//slides0201/lecture_10.pdf	1559.0	2018	Furong Huang	University of Maryland	
3552	Introduction to Machine Learning - Review	http://www.cs.umd.edu/class/spring2018/cmsc422-0101//slides0201/lecture_11.pdf	1559.0	2018	Furong Huang	University of Maryland	
3553	Bias and Fairness	http://www.cs.umd.edu/class/spring2018/cmsc422-0101//slides0201/lecture_12.pdf	1559.0	2018	Furong Huang	University of Maryland	
3554	Linear models, gradient descent	http://www.cs.umd.edu/class/spring2018/cmsc422-0101//slides0201/lecture_13.pdf	1559.0	2018	Furong Huang	University of Maryland	
3555	Gradient Descent and Subgradient Descent	http://www.cs.umd.edu/class/spring2018/cmsc422-0101//slides0201/lecture_14.pdf	1559.0	2018	Furong Huang	University of Maryland	
3556	Conditional Models	http://www.cs.umd.edu/class/spring2018/cmsc422-0101//slides0201/lecture_15.pdf	1559.0	2018	Furong Huang	University of Maryland	
3557	Naive Bayes	http://www.cs.umd.edu/class/spring2018/cmsc422-0101//slides0201/lecture_16.pdf	1559.0	2018	Furong Huang	University of Maryland	
3558	PCA	http://www.cs.umd.edu/class/spring2018/cmsc422-0101//slides0201/lecture_17.pdf	1559.0	2018	Furong Huang	University of Maryland	
3559	Neural Networks I	http://www.cs.umd.edu/class/spring2018/cmsc422-0101//slides0201/lecture_18.pdf	1559.0	2018	Furong Huang	University of Maryland	
3560	Neural Networks II	http://www.cs.umd.edu/class/spring2018/cmsc422-0101//slides0201/lecture_19.pdf	1559.0	2018	Furong Huang	University of Maryland	
3561	Deep Learning I	http://www.cs.umd.edu/class/spring2018/cmsc422-0101//slides0201/lecture_20.pdf	1559.0	2018	Furong Huang	University of Maryland	
3562	Deep Learning II	http://www.cs.umd.edu/class/spring2018/cmsc422-0101//slides0201/lecture_21.pdf	1559.0	2018	Furong Huang	University of Maryland	
3563	Introduction to Computational Linguistics	http://www.cs.umd.edu/class/fall2017/cmsc723/slides/slides_01.pdf	1201.0	2017	Marine Carpuat	University of Maryland	
3564	Distributional Semantics, Word Sense Disambiguation	http://www.cs.umd.edu/class/fall2017/cmsc723/slides/slides_02.pdf	1201.0	2017	Marine Carpuat	University of Maryland	
3565	Supervised Classification, Bag of Words, Naive Bayes	http://www.cs.umd.edu/class/fall2017/cmsc723/slides/slides_03.pdf	1201.0	2017	Marine Carpuat	University of Maryland	
3566	Perceptron, Logistic Regression	http://www.cs.umd.edu/class/fall2017/cmsc723/slides/slides_04.pdf	1201.0	2017	Marine Carpuat	University of Maryland	
3567	Neural networks	http://www.cs.umd.edu/class/fall2017/cmsc723/slides/slides_05.pdf	1201.0	2017	Marine Carpuat	University of Maryland	
3568	Dense word embeddings	http://www.cs.umd.edu/class/fall2017/cmsc723/slides/slides_06.pdf	1201.0	2017	Marine Carpuat	University of Maryland	
3569	N-gram language models	http://www.cs.umd.edu/class/fall2017/cmsc723/slides/slides_07.pdf	1201.0	2017	Marine Carpuat	University of Maryland	
3570	POS tagging	http://www.cs.umd.edu/class/fall2017/cmsc723/slides/slides_09.pdf	1201.0	2017	Marine Carpuat	University of Maryland	
3571	Structured prediction	http://www.cs.umd.edu/class/fall2017/cmsc723/slides/slides_10.pdf	1201.0	2017	Marine Carpuat	University of Maryland	
3572	Grammar, Syntactic parsing	http://www.cs.umd.edu/class/fall2017/cmsc723/slides/slides_11.pdf	1201.0	2017	Marine Carpuat	University of Maryland	
3573	Dependency parsing	http://www.cs.umd.edu/class/fall2017/cmsc723/slides/slides_12.pdf	1201.0	2017	Marine Carpuat	University of Maryland	
3574	Dependency parsing II	http://www.cs.umd.edu/class/fall2017/cmsc723/slides/slides_13.pdf	1201.0	2017	Marine Carpuat	University of Maryland	
3575	Imitation Learning	http://www.cs.umd.edu/class/fall2017/cmsc723/slides/slides_14.pdf	1201.0	2017	Marine Carpuat	University of Maryland	
3576	Intro to Machine Translation	http://www.cs.umd.edu/class/fall2017/cmsc723/slides/slides_15.pdf	1201.0	2017	Marine Carpuat	University of Maryland	
3577	Sequence to sequence models	http://www.cs.umd.edu/class/fall2017/cmsc723/slides/slides_16.pdf	1201.0	2017	Marine Carpuat	University of Maryland	
3578	Neural MT, attention	http://www.cs.umd.edu/class/fall2017/cmsc723/slides/slides_17.pdf	1201.0	2017	Marine Carpuat	University of Maryland	
3579	Statistical MT	http://www.cs.umd.edu/class/fall2017/cmsc723/slides/slides_18.pdf	1201.0	2017	Marine Carpuat	University of Maryland	
3580	Phrase-based MT	http://www.cs.umd.edu/class/fall2017/cmsc723/slides/slides_19.pdf	1201.0	2017	Marine Carpuat	University of Maryland	
3581	Part of Speech Tagging and Hidden Markov Models	https://people.cs.umass.edu/~mccallum/courses/inlp2007/lect10-tagginghmm1.ppt.pdf	1201.0	2007	Andrew McCallum	University of Massachusetts Amherst	
3582	Probabilistic Context Free Grammars	https://people.cs.umass.edu/~mccallum/courses/inlp2007/lect12-pcfg.key.pdf	1201.0	2007	Andrew McCallum	University of Massachusetts Amherst	
3583	Parsing with PCFGs	https://people.cs.umass.edu/~mccallum/courses/inlp2007/lect13-probparsing.key.pdf	1201.0	2007	Andrew McCallum	University of Massachusetts Amherst	
3584	Maximum Entropy Classifiers	https://people.cs.umass.edu/~mccallum/courses/inlp2007/lect14-maxent.ppt.pdf	1201.0	2007	Andrew McCallum	University of Massachusetts Amherst	
3585	Maximum Entropy Markov Models & Conditional Random Fields	https://people.cs.umass.edu/~mccallum/courses/inlp2007/lect15-memm-crf.ppt.pdf	1201.0	2007	Greg Druck	University of Massachusetts Amherst	
3586	Lexical Semantics	https://people.cs.umass.edu/~mccallum/courses/inlp2007/lect16-potts-semantics.pdf	1201.0	2007	Chris Potts	University of Massachusetts Amherst	
3587	Machine Translation	https://people.cs.umass.edu/~mccallum/courses/inlp2007/lect17-mt.key.pdf	1201.0	2007	Andrew McCallum	University of Massachusetts Amherst	
3588	Unsupervised Language Discovery	https://people.cs.umass.edu/~mccallum/courses/inlp2007/lect18-unsup.ppt.pdf	1201.0	2007	Andrew McCallum	University of Massachusetts Amherst	
3589	Pragmatics	https://people.cs.umass.edu/~mccallum/courses/inlp2007/lect19-pragmatics.pdf	1201.0	2007	Chris Potts	University of Massachusetts Amherst	
3590	Computational Linguistics - Course Overview	https://people.cs.umass.edu/~mccallum/courses/inlp2007/lect1-intro.ppt.pdf	1201.0	2007	Andrew McCallum	University of Massachusetts Amherst	
3591	Information Extraction	https://people.cs.umass.edu/~mccallum/courses/inlp2007/lect20-ie.ppt.pdf	1201.0	2007	Andrew McCallum	University of Massachusetts Amherst	
3592	Reference Resolution	https://people.cs.umass.edu/~mccallum/courses/inlp2007/lect20-coref.ppt.pdf	1201.0	2007	Andrew McCallum	University of Massachusetts Amherst	
3593	Regular Expressions	https://people.cs.umass.edu/~mccallum/courses/inlp2007/lect2-regex.ppt.pdf	1201.0	2007	Andrew McCallum	University of Massachusetts Amherst	
3594	Programming in Python	https://people.cs.umass.edu/~mccallum/courses/inlp2007/lect3-python.ppt.pdf	1201.0	2007	Andrew McCallum	University of Massachusetts Amherst	
3595	String Edit Distance and Alignment	https://people.cs.umass.edu/~mccallum/courses/inlp2007/lect4-stredit.ppt.pdf	1201.0	2007	Andrew McCallum	University of Massachusetts Amherst	
3596	Context Free Grammars	https://people.cs.umass.edu/~mccallum/courses/inlp2007/lect5-cfg.pdf	1201.0	2007	Andrew McCallum	University of Massachusetts Amherst	
3597	Non-probabilistic Parsing	https://people.cs.umass.edu/~mccallum/courses/inlp2007/lect6-cyk.ppt.pdf	1201.0	2007	Andrew McCallum	University of Massachusetts Amherst	
3598	Probability	https://people.cs.umass.edu/~mccallum/courses/inlp2007/lect7-probability.ppt.pdf	1201.0	2007	Andrew McCallum	University of Massachusetts Amherst	
3599	Information Theory	https://people.cs.umass.edu/~mccallum/courses/inlp2007/lect8-infotheory.ppt.pdf	1201.0	2007	Andrew McCallum	University of Massachusetts Amherst	
3600	Language modeling and Naive Bayes	https://people.cs.umass.edu/~mccallum/courses/inlp2007/lect9-noisychannel.ppt.pdf	1201.0	2007	Andrew McCallum	University of Massachusetts Amherst	
3601	Machine Learning - Introduction	https://www.cs.mcgill.ca/~dprecup/courses/ML/Lectures/ml-lecture01.pdf	1559.0	2017	Doina Precup, Guillaume Rabusseau	McGill University	
3602	More on linear models. Overfitting. Regularization.	https://www.cs.mcgill.ca/~dprecup/courses/ML/Lectures/ml-lecture02.pdf	1559.0	2017	Doina Precup, Guillaume Rabusseau	McGill University	
3603	More on logistic regression. Introduction to kernels.	https://www.cs.mcgill.ca/~dprecup/courses/ML/Lectures/ml-lecture05.pdf	1559.0	2017	Doina Precup, Guillaume Rabusseau	McGill University	
3604	More on kernels. Introduction to Support vector machines.	https://www.cs.mcgill.ca/~dprecup/courses/ML/Lectures/ml-lecture06.pdf	1559.0	2017	Doina Precup, Guillaume Rabusseau	McGill University	
3605	Learning with structured data. Introduction to graphical models via mixture models.	https://www.cs.mcgill.ca/~dprecup/courses/ML/Lectures/ml-lecture08.pdf	1559.0	2017	Doina Precup, Guillaume Rabusseau	McGill University	
3606	Undirected graphical models	https://www.cs.mcgill.ca/~dprecup/courses/ML/Lectures/ml-lecture12.pdf	1559.0	2017	Doina Precup, Guillaume Rabusseau	McGill University	
3607	Dimensionality reduction: PCA, kernel PCA, LLE	https://www.cs.mcgill.ca/~dprecup/courses/ML/Lectures/ml-lecture13.pdf	1559.0	2017	Doina Precup, Guillaume Rabusseau	McGill University	
3608	Learning dynamical systems: Bayesain updating, Kalman filters and friends	https://www.cs.mcgill.ca/~dprecup/courses/ML/Lectures/ml-lecture17.pdf	1559.0	2017	Doina Precup, Guillaume Rabusseau	McGill University	
3609	Method of moments, latent variable models, and tensors	https://www.cs.mcgill.ca/~dprecup/courses/ML/Lectures/ml-lecture19.pdf	1559.0	2017	Doina Precup, Guillaume Rabusseau	McGill University	
3610	Computational learning theory	https://www.cs.mcgill.ca/~dprecup/courses/ML/Lectures/ml-lecture23.pdf	1559.0	2017	Doina Precup, Guillaume Rabusseau	McGill University	
3611	Hidden Markov Models: Inference and Learning	https://www.cs.mcgill.ca/~dprecup/courses/ML/Lectures/ml-lecture-hmm.pdf	1559.0	2017	Doina Precup, Guillaume Rabusseau	McGill University	
3612	A Tutorial on Deep Learning Part 1: Nonlinear Classifiers and The Backpropagation Algorithm	https://www.cs.mcgill.ca/~dprecup/courses/ML/Materials/dl-tutorial1.pdf	1559.0	2017	Quoc V. Le	McGill University	
3613	A Tutorial on Deep Learning Part 2: Autoencoders, Convolutional Neural Networks and Recurrent Neural Networks	https://www.cs.mcgill.ca/~dprecup/courses/ML/Materials/dl-tutorial2.pdf	1559.0	2017	Quoc V. Le	McGill University	
3614	Machine Learning Linear Algebra Review	https://www.cs.mcgill.ca/~dprecup/courses/ML/Materials/linalg-review.pdf	1559.0	2017	Zico Kolter	McGill University	
3615	Machine Learning Probability Review	https://www.cs.mcgill.ca/~dprecup/courses/ML/Materials/prob-review.pdf	1559.0	2017	Arian Maleki, Tom Do	McGill University	
3616	Can't find 2012 version						
3617							
3618							
3619							
3620							
3621							
3622							
3623							
3624							
3625							
3626							
3627							
3628							
3629							
3630							
3631							
3632							
3633							
3634							
3635							
3636							
3637							
3638							
3639							
3640							
3641							
3642							
3643							
3644							
3645							
3646							
3647							
3648							
3649							
3650							
3651							
3652							
3653							
3654							
3655							
3656							
3657							
3658							
3659							
3660							
3661							
3662	Machine Learning for Healthcare - Project Guidelines	https://mlhc17mit.github.io/psets/project_guidelines.pdf	1559.0	2017	David Sontag	Massachusetts Institute of Technology	
3663	Machine Learning for Healthcare - Problem Set 1	https://mlhc17mit.github.io/psets/ps1_prompt.pdf	1559.0	2017	David Sontag	Massachusetts Institute of Technology	
3664	Machine Learning for Healthcare - Problem Set 2	https://mlhc17mit.github.io/psets/ps2_prompt.pdf	1559.0	2017	David Sontag	Massachusetts Institute of Technology	
3665	Interpretability of machine learning models	https://mlhc17mit.github.io/slides/lecture10.pdf	1559.0	2017	David Sontag	Massachusetts Institute of Technology	
3666	Clustering for subtype discovery	https://mlhc17mit.github.io/slides/lecture11.pdf	1559.0	2017	David Sontag	Massachusetts Institute of Technology	
3667	Disease progression modeling	https://mlhc17mit.github.io/slides/lecture12.pdf	1559.0	2017	David Sontag	Massachusetts Institute of Technology	
3668	Finding optimal treatment policies	https://mlhc17mit.github.io/slides/lecture13.pdf	1559.0	2017	David Sontag	Massachusetts Institute of Technology	
3669	Machine Learning for Healthcare - What makes healthcare unique?	https://mlhc17mit.github.io/slides/lecture1.pdf	1559.0	2017	David Sontag	Massachusetts Institute of Technology	
3670	Supervised learning for risk stratification	https://mlhc17mit.github.io/slides/lecture2.pdf	1559.0	2017	David Sontag	Massachusetts Institute of Technology	
3671	Predicting the outcome of interventions: causal inference from observational data	https://mlhc17mit.github.io/slides/lecture3.pdf	1559.0	2017	David Sontag	Massachusetts Institute of Technology	
3672	Ethics of machine learning to prioritize care: bias, fairness and accountability	https://mlhc17mit.github.io/slides/lecture4.pdf	1559.0	2017	David Sontag	Massachusetts Institute of Technology	
3673	Machine Learning in Radiology	https://mlhc17mit.github.io/slides/lecture5_AmirTahmasebi.pdf	1559.0	2017	Amir Tahmasebi	Massachusetts Institute of Technology	
3674	Creating Innovations that Matter: Deep Learning for Medical Imaging	https://mlhc17mit.github.io/slides/lecture5_ChristineSwisher.pdf	1559.0	2017	Christine Swisher	Massachusetts Institute of Technology	
3675	AI for computational pathology	https://mlhc17mit.github.io/slides/lecture6.pdf	1559.0	2017	Andrew Beck	Massachusetts Institute of Technology	
3676	Physiological and laboratory time-series	https://mlhc17mit.github.io/slides/lecture7.pdf	1559.0	2017	David Sontag	Massachusetts Institute of Technology	
3677	Preventing high-cost care	https://mlhc17mit.github.io/slides/lecture8.pdf	1559.0	2017	Nigam Shah	Massachusetts Institute of Technology	
3678	Clinical text & natural language processing	https://mlhc17mit.github.io/slides/lecture9.pdf	1559.0	2017	David Sontag	Massachusetts Institute of Technology	
3679	Natural Language Processing - Extra Credit Opportunities	http://verbs.colorado.edu/~mpalmer/CSCI5832/slides/ExtraCreditOpportunities.pdf	1201.0	2015	Susan W. Brown	University of Colorado	
3680	Regular expressions and FSAs	http://verbs.colorado.edu/~mpalmer/CSCI5832/slides/lecture_02_REs_FSAs%20%5bCompatibility%20Mode%5d.pdf	1201.0	2015	Susan W. Brown	University of Colorado	
3681	English Morphology	http://verbs.colorado.edu/~mpalmer/CSCI5832/slides/lecture_03_morph_FSTs.pdf	1201.0	2015	Mans Hulden	University of Colorado	
3682	FSTs/Segmentation	http://verbs.colorado.edu/~mpalmer/CSCI5832/slides/lecture_04_morph_FSTs.pdf	1201.0	2015	Mans Hulden	University of Colorado	
3683	Statistical Language Models	http://verbs.colorado.edu/~mpalmer/CSCI5832/slides/lecture_05_ngrams.pptx	1201.0	2015	Susan W. Brown	University of Colorado	
3684	Statistical Language Models Continued	http://verbs.colorado.edu/~mpalmer/CSCI5832/slides/lecture_06_ngrams_cont.pptx	1201.0	2015	Susan W. Brown	University of Colorado	
3685	POS tagging	http://verbs.colorado.edu/~mpalmer/CSCI5832/slides/lecture_07_pos.pptx	1201.0	2015	Susan W. Brown	University of Colorado	
3686	HMMs	http://verbs.colorado.edu/~mpalmer/CSCI5832/slides/lecture_09_POS_HMM2-Shumin.pdf	1201.0	2015	Shumin Wu	University of Colorado	
3687	HMMs continued	http://verbs.colorado.edu/~mpalmer/CSCI5832/slides/lecture_10_HMM3-Shumin.pdf	1201.0	2015	Shumin Wu	University of Colorado	
3688	Phonology and speech applications with weighted automata	http://verbs.colorado.edu/~mpalmer/CSCI5832/slides/lecture_11_Phonology_Mans.pdf	1201.0	2015	Mans Hulden	University of Colorado	
3689	Parsing	http://verbs.colorado.edu/~mpalmer/CSCI5832/slides/lecture_13_Parsing-MP.pdf	1201.0	2015	Martha Palmer	University of Colorado	
3690	CFG-based Parsing	http://verbs.colorado.edu/~mpalmer/CSCI5832/slides/lecture_14_Parsing-MP.pdf	1201.0	2015	Martha Palmer	University of Colorado	
3691	CFG-based Parsing 2	http://verbs.colorado.edu/~mpalmer/CSCI5832/slides/lecture_15_parsingMP.pdf	1201.0	2015	Martha Palmer	University of Colorado	
3692	Dependency Parsing	http://verbs.colorado.edu/~mpalmer/CSCI5832/slides/lecture_16-18.1parsing_MP.pdf	1201.0	2015	Martha Palmer	University of Colorado	
3693	Statistical Parsing	http://verbs.colorado.edu/~mpalmer/CSCI5832/slides/lecture_18.2_StatsMP.pdf	1201.0	2015	Martha Palmer	University of Colorado	
3694	Statistical Parsing 2	http://verbs.colorado.edu/~mpalmer/CSCI5832/slides/lecture_19.1_StatsMP.pdf	1201.0	2015	Martha Palmer	University of Colorado	
3695	Propositional Logic	http://verbs.colorado.edu/~mpalmer/CSCI5832/slides/lecture_19.2_prop_logic.pdf	1201.0	2015	Martha Palmer	University of Colorado	
3696	Predicate Logic and Proposition Bank	http://verbs.colorado.edu/~mpalmer/CSCI5832/slides/lecture_20_pred_logic_propbank.pdf	1201.0	2015	Martha Palmer	University of Colorado	
3697	Rule-based Machine Translation	http://www.phontron.com/class/mtandseq2seq2017/frederking-rule-based.pdf	1035.0	2017	Robert Frederking	Carnegie Mellon University	
3698	Evaluation of Generated Output	http://www.phontron.com/class/mtandseq2seq2017/mt-spring2017.chapter10.pdf	1035.0	2017	Graham Neubig	Carnegie Mellon University	
3699	Symbolic MT 1: IBM Models	http://www.phontron.com/class/mtandseq2seq2017/mt-spring2017.chapter11.pdf	1035.0	2017	Graham Neubig	Carnegie Mellon University	
3700	Symbolic MT 2: Weighted Finite State Transducers	http://www.phontron.com/class/mtandseq2seq2017/mt-spring2017.chapter12.pdf	1035.0	2017	Graham Neubig	Carnegie Mellon University	
3701	Symbolic MT 3: Phrase-based Machine Translation	http://www.phontron.com/class/mtandseq2seq2017/mt-spring2017.chapter13.pdf	1035.0	2017	Graham Neubig	Carnegie Mellon University	
3702	Symbolic MT 4: Tree-based Machine Translation	http://www.phontron.com/class/mtandseq2seq2017/mt-spring2017.chapter14.pdf	1035.0	2017	Graham Neubig	Carnegie Mellon University	
3703	Other Sequence-to-Sequence Tasks	http://www.phontron.com/class/mtandseq2seq2017/mt-spring2017.chapter15.pdf	1035.0	2017	Graham Neubig	Carnegie Mellon University	
3704	Advanced Topics 1: Parameter Optimization	http://www.phontron.com/class/mtandseq2seq2017/mt-spring2017.chapter17.pdf	1035.0	2017	Graham Neubig	Carnegie Mellon University	
3705	Advanced Topics 5: Ensembling/System Combination	http://www.phontron.com/class/mtandseq2seq2017/mt-spring2017.chapter18.pdf	1035.0	2017	Graham Neubig	Carnegie Mellon University	
3706	Advanced Topics 2: Hybrid Neural/Symbolic Models	http://www.phontron.com/class/mtandseq2seq2017/mt-spring2017.chapter19.pdf	1035.0	2017	Graham Neubig	Carnegie Mellon University	
3707	Advanced Topics 3: Subword Models	http://www.phontron.com/class/mtandseq2seq2017/mt-spring2017.chapter20.pdf	1035.0	2017	Graham Neubig	Carnegie Mellon University	
3708	Advanced Topics 4: Multilingual and Multi-task Learning	http://www.phontron.com/class/mtandseq2seq2017/mt-spring2017.chapter21.pdf	1035.0	2017	Graham Neubig	Carnegie Mellon University	
3709	Statistical Machine Translation Overview	http://www.phontron.com/class/mtandseq2seq2017/mt-spring2017.chapter2.pdf	1035.0	2017	Graham Neubig	Carnegie Mellon University	
3710	Language Models 1: n-gram Language Models	http://www.phontron.com/class/mtandseq2seq2017/mt-spring2017.chapter3.pdf	1035.0	2017	Graham Neubig	Carnegie Mellon University	
3711	Language Models 2: Log-linear Language Models	http://www.phontron.com/class/mtandseq2seq2017/mt-spring2017.chapter4.pdf	1035.0	2017	Graham Neubig	Carnegie Mellon University	
3712	Language Models 3: Feed-forward Neural LMs	http://www.phontron.com/class/mtandseq2seq2017/mt-spring2017.chapter5.pdf	1035.0	2017	Graham Neubig	Carnegie Mellon University	
3713	Language Models 4: Recurrent Neural Network LMs	http://www.phontron.com/class/mtandseq2seq2017/mt-spring2017.chapter6.pdf	1035.0	2017	Graham Neubig	Carnegie Mellon University	
3714	Neural MT 1: Encoder-Decoder Models	http://www.phontron.com/class/mtandseq2seq2017/mt-spring2017.chapter7.pdf	1035.0	2017	Graham Neubig	Carnegie Mellon University	
3715	Neural MT 2: Attentional Models	http://www.phontron.com/class/mtandseq2seq2017/mt-spring2017.chapter8.pdf	1035.0	2017	Graham Neubig	Carnegie Mellon University	
3716	Machine Translation and Sequence to Sequence Models - Introduction	http://www.phontron.com/class/mtandseq2seq2017/mt-spring2017-intro.pdf	1035.0	2017	Graham Neubig	Carnegie Mellon University	
3717	Evaluating translation quality - part 2	http://mt-class.org/penn/slides/10-evaluating-translation-quality-2.pdf	1035.0	2016	Chris Callison-Burch	University of Pennsylvania	
